"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"10977"	"PFN1"	2.48818353832896	9.69487411743319	32.9324548986396	4.05194593617701e-12	3.40807233674799e-11
"6339"	"HDAC1"	3.173727271407	6.00748332494793	32.9329132825289	4.05563364059217e-12	3.4094920087996e-11
"5540"	"FXYD5"	3.64477346600199	6.40841132537956	32.9207447091077	4.07846160238989e-12	3.42699319167793e-11
"4112"	"DONSON"	2.07802002563387	4.76957234516093	32.8920633784949	4.10274389994074e-12	3.44569855911772e-11
"7683"	"LANCL1"	-2.22721650068207	6.44849585717524	-32.8786204983862	4.12009883974424e-12	3.45857041451499e-11
"11982"	"PXK"	-2.38591671224322	4.94927328966538	-32.8490129109326	4.15858302193278e-12	3.48915757583327e-11
"7493"	"KIF21A"	-2.28936719881119	4.870117494498	-32.8140710485187	4.20409092389272e-12	3.52560482840369e-11
"232"	"ADAMTS4"	-2.67500612895571	3.40404538815376	-32.8007403844574	4.22266925620175e-12	3.53944386179861e-11
"4295"	"ECT2"	2.68897354960802	4.44965067468697	32.7942795651981	4.23127401216841e-12	3.54491354464173e-11
"447"	"ALDH1L1"	-3.45758266687295	4.21236155807706	-32.7922723151821	4.24178081675772e-12	3.55197058668479e-11
"5554"	"FZD6"	2.14772250308862	3.77049860794586	32.7798053151946	4.24925622070591e-12	3.55648352021674e-11
"3539"	"CTTNBP2"	-2.05149422251406	3.14813502114427	-32.7644697463797	4.26964913666472e-12	3.57179823999003e-11
"2952"	"CHRAC1"	1.99993038931345	4.56658822408437	32.7309278087166	4.31473293211128e-12	3.60774309757554e-11
"10583"	"P4HB"	2.55179212954427	8.27231310859414	32.7228884119383	4.32642004212295e-12	3.61574192638011e-11
"4030"	"DNAJB2"	-3.02096653416061	6.79181427317868	-32.7212329440861	4.33143401115014e-12	3.61815867006853e-11
"14468"	"SYT12"	-3.62420036522779	4.01886834300077	-32.7116994828238	4.35348813263674e-12	3.63335066400118e-11
"15817"	"UNC5D"	-2.18925807970072	1.71460585682819	-32.7021865435983	4.35391201568627e-12	3.63335066400118e-11
"3580"	"CXorf1"	-2.10655834076261	1.37278671420529	-32.7006019005444	4.35601428659652e-12	3.63335066400118e-11
"12062"	"RAB3IP"	-2.1406521721697	3.64389178383712	-32.6987630842382	4.35855124171939e-12	3.63368900342659e-11
"4449"	"ELF4"	2.71728986956321	2.84379260585035	32.6696781135094	4.39993749010052e-12	3.66639952437555e-11
"15142"	"TMPRSS15"	2.06548286662891	1.66258768799302	32.6604696209733	4.41121862801911e-12	3.67400422027835e-11
"1090"	"ATP6V1B2"	-2.12588474946697	7.33836500126197	-32.6555867094786	4.41802676694337e-12	3.67787784910242e-11
"5721"	"GCOM1"	-2.52815330620207	2.55787572716076	-32.6457325316477	4.4324062267692e-12	3.68804752367926e-11
"13037"	"SCRT1"	-5.39447390496023	3.07700696471346	-32.6854469083701	4.4690409356449e-12	3.71671604447853e-11
"14473"	"SYT17"	-2.41504736062621	2.78706269822943	-32.6120393551229	4.47931607673641e-12	3.72344513858016e-11
"796"	"ARHGAP24"	-2.0021843274152	2.93753081885106	-32.5921074046282	4.50704109561395e-12	3.74466586935294e-11
"10973"	"PFKFB4"	2.69172828692598	4.31332369238339	32.582900490143	4.52152418392939e-12	3.75486925532451e-11
"2650"	"CD99L2"	-2.6671893092495	6.27422264150903	-32.5794758658232	4.52628767332833e-12	3.75699506049536e-11
"16049"	"VWA5B2"	-4.10246576433081	2.47175038556687	-32.584887562908	4.54421588725511e-12	3.77004071347019e-11
"7387"	"KIAA0408"	-3.43965296033166	3.16226452158552	-32.5436280665648	4.58595867735106e-12	3.80282147325672e-11
"14842"	"TIMP1"	2.54515079255987	7.64543128550572	32.5346963756401	4.59012591104508e-12	3.80442667269847e-11
"8797"	"LYVE1"	-2.64802071346977	1.83206368201086	-32.5241341184334	4.6058371808683e-12	3.81559368788259e-11
"12196"	"RASGRP2"	-2.63571632081644	3.06090813312507	-32.5051511033416	4.63345192658991e-12	3.83660621157996e-11
"13014"	"SCN1B"	-5.28227467596719	5.74994008271287	-32.5593723876265	4.64205275049058e-12	3.84186200694727e-11
"14344"	"STX1A"	-3.63106856864622	5.57531483740525	-32.5001939953881	4.6532259303524e-12	3.84924060585047e-11
"8467"	"LOC643401"	3.1345707938706	2.2125464676777	32.4881621004686	4.66226742332288e-12	3.85484952959417e-11
"9635"	"MTTP"	2.37794302712671	2.233109067433	32.4271067462569	4.74832635881754e-12	3.92410160404654e-11
"2823"	"CENPW"	4.54638604599501	4.72804838952629	32.4329143393752	4.78671460682887e-12	3.9539097544489e-11
"5255"	"FGF13"	-2.64705926715447	4.36283552197261	-32.3771731914472	4.82485427626778e-12	3.98348380416898e-11
"12036"	"RAB25"	3.11519559937485	2.83692238766882	32.3432213898106	4.88085218157293e-12	4.02776615893693e-11
"5882"	"GMNN"	2.44245593387801	5.60460475808492	32.2887793072914	4.96133044897867e-12	4.0921975241721e-11
"12313"	"REC8"	-2.03906913508696	3.73340261887208	-32.2677216483893	4.99408059621336e-12	4.11721857276797e-11
"2430"	"CCDC149"	-2.54855069279249	3.23464183477796	-32.2309106725926	5.05379846046744e-12	4.16443740708117e-11
"4812"	"FAIM3"	2.72878944833368	2.1517642361236	32.2294370814156	5.05702404478451e-12	4.1650822676102e-11
"13101"	"SECISBP2L"	-2.65711172337007	5.08195007919906	-32.223971173176	5.06544069625163e-12	4.16999992421024e-11
"641"	"ANTXR2"	2.42483860842124	2.76329643940517	32.2083427167483	5.08985171384246e-12	4.18807344929055e-11
"10890"	"PDLIM1"	3.14675828742939	5.45433265555959	32.1988104718389	5.11052170611235e-12	4.20305280113408e-11
"646"	"ANXA2P2"	4.15512213519046	4.64584321031504	32.1807255685735	5.16705259097031e-12	4.24715688698116e-11
"5893"	"GNAI1"	-2.83221894860839	5.03875760162441	-32.1610386262601	5.16913047128037e-12	4.24715688698116e-11
"2594"	"CD22"	-3.2291679482783	3.08010022447355	-32.1567354275323	5.18072308011193e-12	4.25463139657169e-11
"8958"	"MAPKBP1"	-2.61516667519327	4.16870318493871	-32.1440343701421	5.19593844142265e-12	4.2650724356194e-11
"7262"	"KCNIP2"	-3.91483084702032	4.67254191737089	-32.0889250236752	5.31131499762268e-12	4.35768091407455e-11
"5729"	"GDF10"	-2.54079777311829	2.13951873793091	-32.0573856064689	5.34147856792904e-12	4.38032073615306e-11
"13301"	"SH2D4A"	2.39748637924552	2.50350990252706	32.0498779935944	5.35387866925129e-12	4.38837872269544e-11
"2216"	"CACNA1C"	-2.10620808208638	2.41875935796482	-32.0017630200377	5.43656555465036e-12	4.45401278910303e-11
"5859"	"GLT1D1"	-2.63577531302265	3.58799805656682	-31.9739766153947	5.48654632261592e-12	4.49280154919687e-11
"13306"	"SH3BGRL2"	-2.4350905152016	4.38928929211176	-31.9669460186258	5.49814921351814e-12	4.4999725568501e-11
"10434"	"ODZ2"	-2.39638473124092	2.27554972413466	-31.9655079872293	5.50058232651511e-12	4.4999725568501e-11
"6585"	"HNRNPAB"	1.98602383452752	7.03465224260021	31.9488601267644	5.52952649400916e-12	4.52148187992145e-11
"12165"	"RAPGEF3"	-3.03721819980484	2.55201830906849	-31.9448186252299	5.54147645232145e-12	4.52908111388439e-11
"10910"	"PDYN"	-2.15867111826269	1.4570149383029	-31.9203606015799	5.58048519264005e-12	4.55877776949306e-11
"1560"	"C12orf51"	-2.52711525029454	4.31023179053559	-31.8908945340853	5.63441736176758e-12	4.60063130271913e-11
"1052"	"ATP2B1"	-2.37878154288401	5.7281528673105	-31.8876347676829	5.63986368695758e-12	4.60236356210662e-11
"13610"	"SLC35F3"	-3.0574791731411	2.89146145399629	-31.8890420934095	5.64193785254433e-12	4.60236356210662e-11
"7164"	"JAKMIP1"	-3.20427457506461	3.82580959390481	-31.8825430632921	5.65587656479345e-12	4.61152747743489e-11
"15139"	"TMPO"	1.9958473754659	6.14343296016463	31.8747516857581	5.66279863005857e-12	4.61496433288091e-11
"13714"	"SLC8A1"	-2.19130903576107	2.55936460951432	-31.8710603864197	5.66968156470641e-12	4.61836602946390e-11
"13012"	"SCML2"	2.24022118483585	2.71931509284096	31.8507583615674	5.70691630368965e-12	4.64647641172898e-11
"14983"	"TMEM158"	2.83153363585083	5.16192178296529	31.8195033901202	5.76724963979718e-12	4.69335747536525e-11
"9898"	"NDP"	-2.0319650144258	3.96690254590492	-31.8141123334919	5.77448344592277e-12	4.69700230293594e-11
"1080"	"ATP6V0A1"	-2.61194964577503	6.63133015169261	-31.8118732683282	5.77998482416573e-12	4.69923515818796e-11
"14475"	"SYT3"	-3.72337091925887	3.06727113724226	-31.8190778401053	5.78509167944772e-12	4.70114528326521e-11
"4159"	"DRD1"	-2.4457543718519	1.65966176916989	-31.7977000498821	5.80578631083964e-12	4.71571466476918e-11
"1947"	"C3"	2.56150659423868	6.85367586196667	31.772976233962	5.85271639150034e-12	4.75156960755663e-11
"7531"	"KLF10"	2.13015939427861	4.67993532745762	31.7577829395689	5.8804514620632e-12	4.77181423021016e-11
"8144"	"LOC100506305"	2.71728230950778	2.2937317433284	31.7416037857801	5.91317062697416e-12	4.79608211319137e-11
"5602"	"GAGE12B"	5.49296366734471	3.37089032327061	31.8057243613684	5.92137845641037e-12	4.80045560168047e-11
"2096"	"C7orf51"	-4.23374491768914	3.15195263484427	-31.7500440488891	5.93660258578721e-12	4.81029628286817e-11
"13390"	"SIRPB1"	-2.54746824590492	2.76205434477851	-31.7274005136662	5.93943908674879e-12	4.81029628286817e-11
"10663"	"PARD3"	1.97267281395365	3.74584851874481	31.7255070709227	5.94198133129238e-12	4.81029628286817e-11
"4307"	"EDN3"	-2.08217860959576	1.36109336804459	-31.6736316481618	6.04259373716573e-12	4.88942480422109e-11
"4348"	"EFR3A"	-2.25675190392019	5.52661523144883	-31.6545553029664	6.08024379125768e-12	4.91746341715079e-11
"5712"	"GCK"	-2.20537688496494	1.58168115394698	-31.6531096293323	6.08301386988739e-12	4.91746341715079e-11
"7906"	"LMOD1"	-3.17398105853064	2.52856295180021	-31.6464957520842	6.10318848392286e-12	4.93013748320912e-11
"10290"	"NSUN2"	1.96826876907518	5.43942544994845	31.6419824611683	6.10478654663285e-12	4.93013748320912e-11
"694"	"APCDD1"	-2.91803808504615	3.54224610370569	-31.6426184538116	6.10736721481475e-12	4.93013748320912e-11
"16231"	"XPO5"	2.06074707602717	4.87874524962032	31.6275794740741	6.13340331456819e-12	4.94881178940242e-11
"838"	"ARHGEF4"	-3.82709885937864	4.3941020411851	-31.6351519706437	6.14312252287122e-12	4.95430917182741e-11
"2694"	"CDCP1"	2.08871373017988	2.07605257835016	31.5921664976327	6.2042844695239e-12	5.00126931068146e-11
"15683"	"UBD"	2.8580924318045	2.33291125697061	31.5890899975642	6.21369998427170e-12	5.00604491392841e-11
"13861"	"SNHG5"	3.57661873703374	7.58092576281282	31.5945688902354	6.21608134364857e-12	5.00604491392841e-11
"15502"	"TSPAN6"	2.26845520049489	4.59893318326501	31.5821775208639	6.22466128905845e-12	5.01058783367127e-11
"6409"	"HEXB"	2.27615899284459	6.32819514314538	31.5780073225099	6.23310887039692e-12	5.01501996844725e-11
"7822"	"LINC00092"	-2.84183369152615	1.93721907243337	-31.5727432023275	6.24660973726661e-12	5.02143856703534e-11
"14710"	"TERF2IP"	-2.37021746051388	7.19413505765177	-31.5712664172019	6.24697706650358e-12	5.02143856703534e-11
"12188"	"RASD2"	-2.87228338634893	4.05932561976924	-31.553698402769	6.28567108141608e-12	5.05016052153924e-11
"12450"	"RHOU"	-2.34679486033926	4.70393378795164	-31.546935315088	6.29649389477027e-12	5.05647312350157e-11
"204"	"ACYP2"	-3.06685100557288	4.88095137523982	-31.5280652338676	6.34066142650576e-12	5.08954504051303e-11
"7243"	"KCNC4"	-2.49300914778526	3.4742148553042	-31.5180724824861	6.35632655467509e-12	5.09971818497203e-11
"9255"	"MICB"	2.91622096957609	3.23203903990875	31.4669731422586	6.46604371070302e-12	5.18530476123122e-11
"16196"	"WT1"	2.51715221925465	2.0202350720989	31.4560062958636	6.48619221499725e-12	5.19901697571642e-11
"3717"	"DCAF13"	2.29059894765022	4.85120867110458	31.4483534244464	6.50168913258793e-12	5.20898956867912e-11
"2862"	"CES1"	3.6912886072337	3.77616518468458	31.4565893380309	6.50513250378692e-12	5.20930033147314e-11
"8967"	"MARCH4"	-2.25037466032792	1.73183018433582	-31.4435444202979	6.51181453589082e-12	5.21220309964331e-11
"2061"	"C6orf228"	-2.16706959852522	5.04479289967413	-31.4099008572135	6.58355237208945e-12	5.26715083959423e-11
"7872"	"LINGO4"	-2.45710567025159	1.55560887915358	-31.3776157034568	6.65400974870473e-12	5.32049980430547e-11
"2149"	"C9orf125"	-2.97536658309289	4.58803577314509	-31.3783455524474	6.65647608808937e-12	5.32049980430547e-11
"5907"	"GNB5"	-2.06062431394634	5.32235802969335	-31.3727931977796	6.66371592793865e-12	5.32379066801434e-11
"11748"	"PRR18"	-4.497050134871	2.59643830280247	-31.3758761089686	6.7204082248565e-12	5.36589001262511e-11
"7632"	"KRT7"	4.09647705880428	2.8400186385599	31.3638877311607	6.72270576982065e-12	5.36589001262511e-11
"8905"	"MAP2K4"	-2.06709619402454	5.36357374848423	-31.3154979514854	6.78977214472724e-12	5.41688466520612e-11
"12354"	"RFC4"	2.61251666189493	5.33790368947604	31.2991976954513	6.82766193806376e-12	5.44456540608274e-11
"6817"	"IER3"	3.40957378032848	5.24975381063339	31.2832125869218	6.87546801140927e-12	5.4801240825861e-11
"13878"	"SNRK"	-2.00597733962293	4.61130877815761	-31.2735347209945	6.88370684248807e-12	5.48412700736351e-11
"9543"	"MSH5-C6orf26"	2.69628478106674	2.64351387326368	31.254054487978	6.93000165870952e-12	5.51843055952072e-11
"15030"	"TMEM196"	-2.39587108438371	1.50271283770803	-31.2459850492647	6.94682180730055e-12	5.52924206314972e-11
"6789"	"ICA1L"	-2.66489013716072	2.79700191898476	-31.2000156609175	7.05380187579094e-12	5.61177173030143e-11
"15346"	"TREM2"	-3.47656509857002	2.1815910685661	-31.179438940909	7.11561046030108e-12	5.65830423216759e-11
"13283"	"SGOL2"	2.71819327395768	2.94939515131989	31.1544297866511	7.16072784179144e-12	5.69152675872737e-11
"3671"	"DAB1"	-2.62479664321654	2.22036712326977	-31.1459744419882	7.17999658320974e-12	5.70418274683797e-11
"10382"	"NUP62CL"	2.25592096744848	1.99691523725111	31.1423581071803	7.18709020478693e-12	5.70715886825396e-11
"9856"	"NCAPD3"	2.2420641987207	4.32495193071061	31.1156200062496	7.2506207556404e-12	5.75492706065704e-11
"14451"	"SYNGR3"	-3.52746963052432	5.20093180201715	-31.1178858760057	7.26281570339033e-12	5.76192391470925e-11
"16135"	"WDR76"	2.24551053684595	3.51594321645922	31.0718838732165	7.35592107022733e-12	5.83307434075841e-11
"15945"	"VASH2"	2.51668730116436	2.57950075674004	31.043044817781	7.42716542791374e-12	5.88683139844265e-11
"15366"	"TRIM23"	-2.49245441863092	4.52881949221225	-31.0318624107112	7.45452673957805e-12	5.90375361923754e-11
"13954"	"SORCS2"	-2.90910943238173	2.72068057710598	-31.0329038893511	7.45544110635135e-12	5.90375361923754e-11
"315"	"AFF2"	-2.19754565473831	2.06971186574654	-31.0236011761146	7.47402399911994e-12	5.91572122381596e-11
"7360"	"KHDRBS3"	-2.32951452666241	5.07466757440693	-31.0070709859205	7.51524763657613e-12	5.94558964992976e-11
"12892"	"S100A9"	-3.32821196592377	3.82976391980814	-31.0084536749825	7.52393616955415e-12	5.94970258602638e-11
"3060"	"CLEC14A"	-2.50251650414926	1.77370010785094	-30.9943131821251	7.54765922641368e-12	5.96569504641293e-11
"10921"	"PDZRN4"	-2.42985674149149	1.5101767629525	-30.9794260754072	7.58459922518879e-12	5.99211455932547e-11
"15070"	"TMEM37"	2.75443902953058	2.74886730303278	30.9659552363371	7.6205716293701e-12	6.01774551686572e-11
"13156"	"SEPT5"	-2.92668285856408	7.09631796312721	-30.9632337599162	7.6294159565308e-12	6.02054086859464e-11
"5667"	"GART"	2.50091788278149	5.87076838304793	30.9610506348791	7.63117415510177e-12	6.02054086859464e-11
"11893"	"PTK2B"	-3.06030735883579	6.09291760639111	-30.9517082593025	7.6606620275185e-12	6.04100957017405e-11
"13753"	"SLN"	-3.00750321316063	1.95042099102565	-30.9302402504309	7.71444395987808e-12	6.08060818640598e-11
"275"	"ADHFE1"	-2.43340939265581	2.93096232050256	-30.9076419223308	7.7671076253385e-12	6.11928918227338e-11
"13197"	"SERPINC1"	3.14656496678942	2.33779217897141	30.874319059119	7.86142829704803e-12	6.1907386159987e-11
"3700"	"DBF4"	2.69798977713429	3.3874499833194	30.865071302822	7.87922994452109e-12	6.20189248957249e-11
"4905"	"FAM161B"	-2.03816844156607	3.17370156663979	-30.8394321501345	7.94412329993098e-12	6.25008574713997e-11
"1617"	"C15orf27"	-3.47343735360633	2.99964077103687	-30.8312927467616	7.98342635727027e-12	6.27811051499543e-11
"6939"	"IL33"	-2.63756445362229	2.35360831510845	-30.8026781747428	8.04384390238319e-12	6.32270607154131e-11
"3132"	"CMTM7"	2.51343708672403	3.82574386048207	30.79760247405	8.05664641948906e-12	6.32985091271286e-11
"9535"	"MS4A3"	2.26795941135394	1.78789010601144	30.7857005380286	8.08771181418903e-12	6.35133112483228e-11
"6377"	"HECW2"	-2.28933121373217	2.47902204681073	-30.7692031528829	8.13231334333093e-12	6.38341667543504e-11
"5434"	"FOXA1"	3.98566335394225	2.64036856428514	30.732166361856	8.27495128474164e-12	6.49239044885229e-11
"3544"	"CTXN2"	-2.40298263425584	1.54174699704819	-30.7155247453973	8.27950240153543e-12	6.49297315748747e-11
"12878"	"RYR3"	-2.20647476887075	1.61858735759036	-30.6927905753574	8.34200867666017e-12	6.53898418061514e-11
"16452"	"ZFYVE9"	-2.05313218772012	4.60684129243674	-30.6805768785755	8.37589217112186e-12	6.56112901583779e-11
"9542"	"MSH5"	3.26822868826264	2.8310552206813	30.6842566260642	8.37795640065627e-12	6.56112901583779e-11
"13676"	"SLC4A8"	-2.97290776513435	3.06210759378702	-30.673309354064	8.40233528557834e-12	6.57483742914951e-11
"4179"	"DSN1"	2.53677891725308	4.49866821653382	30.6713499369482	8.40317365130904e-12	6.57483742914951e-11
"14812"	"THY1"	-2.89460818728636	7.79929141224784	-30.6446154581129	8.48210043738998e-12	6.6335472640854e-11
"13125"	"SEMA4D"	-2.31751351023427	5.23134388373451	-30.6386154110951	8.49466837484923e-12	6.64033017527761e-11
"2535"	"CCND1"	3.05922196427164	5.56461429014051	30.638911619313	8.5010542488237e-12	6.64227653016477e-11
"7053"	"IQSEC1"	-2.64104570146691	5.64060446167003	-30.6189368155493	8.55247842811386e-12	6.67939554378897e-11
"7495"	"KIF22"	2.61433844851342	5.63165553728152	30.6153613840897	8.56251042736974e-12	6.68416851081624e-11
"5792"	"GIMAP7"	-2.44300468553518	2.32364396428173	-30.6038632812941	8.59450377291199e-12	6.70607298967398e-11
"637"	"ANP32B"	2.31193051329184	7.54345160593904	30.5940965994412	8.622168899006e-12	6.72458177306282e-11
"15128"	"TMEM97"	2.24236999438891	5.12934410036712	30.5742706740192	8.67944941693214e-12	6.76306922422518e-11
"7170"	"JAZF1"	-2.12433780109356	4.73468053398603	-30.5741976995343	8.67945067898685e-12	6.76306922422518e-11
"11214"	"PLCB1"	-2.41715568949545	4.51834231344226	-30.564368537428	8.70886672218834e-12	6.78289030363586e-11
"2268"	"CAMK2D"	-2.32028585287504	5.14771728870353	-30.5536532019258	8.73985746529608e-12	6.80391917469557e-11
"6699"	"HSD17B2"	2.7393713460607	2.02295949393655	30.5526014725854	8.74558927796677e-12	6.80525450273138e-11
"6396"	"HERC3"	-2.14061303425271	4.47042783289129	-30.5502107635626	8.74955590942998e-12	6.80525450273138e-11
"5789"	"GIMAP4"	-3.03615224178085	2.19388154929011	-30.5437541222479	8.77592622796927e-12	6.82265236026667e-11
"12736"	"RPS18"	2.55539090266086	12.0024891414619	30.512429972202	8.86271667281551e-12	6.88698525774073e-11
"9357"	"MMRN2"	-2.57902578929199	1.97286919023464	-30.4836145483727	8.94909546280469e-12	6.95093979705499e-11
"15823"	"UNG"	1.82916195405772	5.56474392294722	30.4715416996606	8.98355386926063e-12	6.97452686325249e-11
"7109"	"ITGA4"	2.6961933539406	2.99986876677791	30.4505759312675	9.05007366535094e-12	7.02297250434994e-11
"9741"	"MYPN"	2.16860510269823	1.79525907858085	30.438095373095	9.08549272002129e-12	7.04725047241324e-11
"8345"	"LOC339524"	-2.28607179344855	1.74688667623254	-30.4325717694204	9.10266733562095e-12	7.05687478479146e-11
"7407"	"KIAA0922"	1.93770034232464	2.7517636953151	30.430602530357	9.10819679452456e-12	7.05687478479146e-11
"14550"	"TARS"	2.10497250690414	6.32937277475051	30.4299584814003	9.11031814260426e-12	7.05687478479146e-11
"13163"	"SEPW1"	-2.77698494368088	8.68111713305375	-30.400481113536	9.20492275449483e-12	7.12691771305097e-11
"6038"	"GPR26"	-2.10860616523391	1.36095315317918	-30.3916814299511	9.22856735305808e-12	7.14198115307704e-11
"16453"	"ZG16B"	2.80997895850103	2.07628508704674	30.3837089466731	9.25752938513203e-12	7.16114421447894e-11
